date,county,fips,re_mean,re_CI95l,re_CI95u
2020-07-07,Orange County,6059,0.684083437300405,0.44482821860509064,0.9359548910060348
2020-07-08,Orange County,6059,0.683598864836621,0.44469271975316477,0.934875589278562
2020-07-09,Orange County,6059,0.6719887595971333,0.45306008616491245,0.901212590683228
2020-07-10,Orange County,6059,0.6603786543576458,0.4614274525766601,0.8675495920878942
2020-07-11,Orange County,6059,0.6487685491181581,0.4697948189884078,0.8338865934925602
2020-07-12,Orange County,6059,0.6481558322861471,0.4696322788837689,0.8331213124754913
2020-07-13,Orange County,6059,0.6475431154541363,0.46946973877912995,0.8323560314584224
2020-07-14,Orange County,6059,0.6469303986221254,0.46930719867449106,0.8315907504413534
2020-07-15,Orange County,6059,0.6463381092758524,0.46918873433010305,0.8303088476161677
2020-07-16,Orange County,6059,0.6457458199295795,0.46907026998571505,0.829026944790982
2020-07-17,Orange County,6059,0.6451535305833065,0.46895180564132705,0.8277450419657963
2020-07-18,Orange County,6059,0.6445201262396191,0.4687965406209897,0.8262771489610575
2020-07-19,Orange County,6059,0.6438867218959318,0.4686412756006524,0.8248092559563186
2020-07-20,Orange County,6059,0.6432533175522444,0.468486010580315,0.8233413629515798
2020-07-21,Orange County,6059,0.6426452145913858,0.4682133118761611,0.822311510173393
2020-07-22,Orange County,6059,0.6420371116305271,0.46794061317200714,0.8212816573952063
2020-07-23,Orange County,6059,0.6414290086696686,0.4676679144678532,0.8202518046170195
2020-07-24,Orange County,6059,0.6197734163054733,0.42075526596395657,0.7909081603216135
2020-07-25,Orange County,6059,0.5981178239412782,0.3738426174600599,0.7615645160262073
2020-07-26,Orange County,6059,0.5974898283185894,0.37361011593449867,0.7600318465672634
2020-07-27,Orange County,6059,0.5968618326959008,0.3733776144089374,0.7584991771083196
2020-07-28,Orange County,6059,0.596233837073212,0.37314511288337615,0.7569665076493757
2020-07-29,Orange County,6059,0.59559166476122,0.3728737999924728,0.7556321428638029
2020-07-30,Orange County,6059,0.5949494924492281,0.37260248710156946,0.7542977780782302
2020-07-31,Orange County,6059,0.5943073201372362,0.3723311742106661,0.7529634132926574
2020-08-01,Orange County,6059,0.5936876153910843,0.37212993147704465,0.7516774102463082
2020-08-02,Orange County,6059,0.5930679106449325,0.3719286887434232,0.7503914071999589
2020-08-03,Orange County,6059,0.5924482058987806,0.3717274460098018,0.7491054041536097
2020-08-04,Orange County,6059,0.5918588729684842,0.37149425907561257,0.7479691478178175
2020-08-05,Orange County,6059,0.5912695400381879,0.37126107214142334,0.7468328914820254
2020-08-06,Orange County,6059,0.5906802071078915,0.3710278852072341,0.7456966351462332
2020-08-07,Orange County,6059,0.5900932368244269,0.3707563623009148,0.7447955611769281
2020-08-08,Orange County,6059,0.5895062665409624,0.37048483939459553,0.7438944872076231
2020-08-09,Orange County,6059,0.5889192962574978,0.3702133164882762,0.742993413238318
2020-08-10,Orange County,6059,0.588425437749284,0.37001992985619836,0.7419176057849413
2020-08-11,Orange County,6059,0.5879315792410703,0.36982654322412045,0.7408417983315645
2020-08-12,Orange County,6059,0.5874377207328565,0.3696331565920426,0.7397659908781877
2020-08-13,Orange County,6059,0.6567746133572031,0.4410860237104144,0.8275494180195658
2020-08-14,Orange County,6059,0.7261115059815496,0.5125388908287862,0.9153328451609438
2020-08-15,Orange County,6059,0.7954483986058962,0.5839917579471581,1.003116272302322
2020-08-16,Orange County,6059,0.7945686993030272,0.583566987915589,1.001955573941785
2020-08-17,Orange County,6059,0.7936890000001582,0.58314221788402,1.0007948755812477
2020-08-18,Orange County,6059,0.7928093006972892,0.5827174478524509,0.9996341772207107
2020-08-19,Orange County,6059,0.7919950523689626,0.5822466477807174,0.9982854669755898
2020-08-20,Orange County,6059,0.791180804040636,0.581775847708984,0.9969367567304689
2020-08-21,Orange County,6059,0.7903665557123094,0.5813050476372505,0.995588046485348
2020-08-22,Orange County,6059,0.7895916289890275,0.5808950789617249,0.9944318508035661
2020-08-23,Orange County,6059,0.7888167022657456,0.5804851102861991,0.9932756551217842
